178524,4750,2002,110,0,1,1,1
183000,12800,2008,130,0,1,0,0
96214,31000,2011,160,0,1,1,1
155000,8000,2009,156,0,1,1,0
250859,9800,2006,200,0,1,1,1
268000,8800,2002,135,0,1,1,1
245000,3999,2001,100,0,1,1,0
155000,8500,2007,105,0,1,1,1
0,39490,2015,140,0,1,1,1
160400,4450,2002,85,0,1,1,0
176320,9300,2005,110,0,1,1,0
193000,2800,2001,77,0,1,1,0
192500,4000,2002,110,0,1,1,1
206000,8000,2003,135,0,0,1,1
260000,5200,2003,110,0,1,1,1
194000,3300,2001,100,1,1,1,0
175000,16500,2008,170,0,1,1,1
163000,9800,2006,130,1,1,1,0
237200,3200,2001,100,1,1,1,0
206700,4000,1997,110,0,1,0,0
0,43990,2015,140,0,1,1,1
139825,4800,2002,85,0,1,1,0
152000,4000,2000,87,0,1,0,0
281000,6999,2001,142,0,1,1,0
183000,11690,2007,120,0,1,1,0
162000,48000,2011,155,0,1,1,1
165000,8200,2006,120,0,1,1,1
183000,29000,2008,180,0,1,1,1
90000,13999,2009,130,0,1,0,1
216000,4900,2000,100,0,1,1,0
179000,4599,2002,110,0,1,1,0
119000,30200,2011,139,0,1,1,1
220000,4800,2003,110,0,1,1,0
202000,5000,2002,110,0,1,1,0
164919,5650,2000,110,0,1,1,0
220000,10950,2005,160,0,0,1,1
246000,4700,2003,110,0,1,1,0
102000,39990,2011,225,0,1,1,1
230000,4300,2002,100,0,1,1,0
16901,10000,2008,100,0,1,1,0
230000,4800,2002,110,0,1,1,0
191000,3399,2001,100,0,1,1,0
205000,6500,2007,90,1,1,1,0
1,3299,2007,120,0,1,1,0
230000,2950,2001,135,0,0,1,0
160000,12700,2008,110,0,1,1,0
111,500,1990,50,0,0,1,0
274700,3750,2002,110,1,0,1,0
325502,800,1991,141,0,1,1,0
220000,3400,1997,110,0,1,1,1
250000,500,1989,100,0,0,1,0
245000,1800,1988,147,0,0,1,0
154000,23699,2012,135,0,1,1,1
259000,10799,2008,105,0,1,1,0
201600,10500,2006,120,0,1,1,0
1,2300,1998,73,0,0,0,0
240000,3800,2000,100,0,1,1,0
233000,3650,2001,88,1,1,1,0
226000,26900,2010,135,0,1,1,1
220000,2900,2000,100,1,1,1,0
250000,1000,1992,140,0,0,1,0
170000,6500,2004,110,0,1,0,0
215000,2499,2002,110,0,1,1,0
233000,4750,2002,142,0,1,1,1
194629,1850,1995,75,1,0,0,0
189243,3800,2002,185,1,1,1,0
214000,3999,2003,110,1,0,1,0
220000,11000,2005,170,0,1,1,0
214000,5600,2002,100,0,1,1,0
170000,7700,2005,120,0,1,1,0
130000,4700,2000,139,0,1,1,0
320000,600,1983,75,1,1,0,0
190000,1600,1995,75,0,1,1,1
191454,2900,2002,110,0,1,0,0
180000,1300,1987,110,0,1,1,1
209300,4950,2003,85,0,1,1,0
215000,2600,1998,160,0,1,1,1
176000,23000,2010,135,0,1,1,0
208000,4550,2003,110,0,0,1,0
220226,940,1991,110,0,1,1,0
209600,12500,2007,120,0,1,1,1
155000,5790,2001,125,1,1,0,0
175432,1700,1991,110,0,1,1,0
287000,1200,1983,45,0,1,0,0
99000,27900,2012,135,0,1,1,1
182600,3350,2001,100,1,1,1,0
174000,4700,2002,110,0,1,1,0
171300,13000,2003,135,0,1,1,1
115000,1750,1982,110,0,1,1,0
119000,3990,2002,105,1,0,1,0
234543,900,1992,95,0,1,1,1
145000,9900,2007,120,0,1,1,0
232,1850,1998,105,0,1,1,0
195000,4300,2002,110,0,1,1,0
245193,4800,2004,86,0,1,1,0
154000,13550,2008,130,1,1,1,0
207500,12800,2007,120,0,1,1,1
134100,11000,2010,105,0,1,0,1
201300,10150,2011,120,0,1,1,0
250000,800,1988,83,1,1,0,0
175420,4700,2003,85,0,1,1,0
198265,10300,2005,110,0,1,1,0
150000,430,1989,50,0,1,1,0
144000,9999,2007,130,0,1,1,0
199000,4499,2004,100,0,0,1,0
219304,5950,2004,85,1,1,1,0
57770,59000,2011,235,0,0,0,1
226700,6150,2003,110,0,1,1,0
170000,4500,2003,110,0,1,1,0
170,7750,2006,120,0,1,1,1
86000,18990,2007,190,0,1,0,1
8000,28990,2014,85,1,1,1,1
176000,5800,2003,110,0,1,1,0
133500,20000,2010,135,0,1,1,0
218216,3750,2000,100,1,1,1,0
12000,31900,2013,115,0,1,0,1
80000,32500,2012,230,0,1,1,1
178000,10500,2006,110,0,1,1,1
195455,29500,2007,173,0,1,1,1
230000,1400,1994,103,0,1,0,0
340000,1300,1990,155,0,1,1,1
274580,3800,2001,125,0,0,1,0
212332,2750,1998,110,0,1,1,0
276400,5450,2002,120,0,1,1,1
222786,1000,1989,85,1,1,1,0
235000,4950,2005,110,0,1,1,0
187000,3150,1999,87,0,1,1,0
216000,10000,2004,160,1,1,1,1
185000,4900,2003,110,0,1,1,0
215345,1900,1993,110,0,1,0,0
273000,2400,1998,142,0,1,1,0
130000,28900,2011,120,0,1,1,1
225000,19990,2007,173,0,1,1,1
100000,35900,2012,180,0,0,1,1
183100,19999,2011,120,1,1,1,0
172000,4300,2004,85,0,1,1,0
167000,18900,2008,173,0,1,1,1
1,3500,2002,100,0,1,1,0
166000,4550,2002,105,1,1,0,0
308249,1300,1990,77,1,1,0,0
196000,2100,1997,110,0,1,0,0
188577,4500,2002,110,0,1,1,0
235000,3400,1995,110,0,1,0,0
257000,8900,2002,136,0,1,1,1
230000,4700,2002,110,1,1,1,0
283000,3200,1998,143,0,1,1,1
192000,8500,2006,120,0,1,1,1
243000,7500,2005,120,0,1,1,0
90000,45000,2011,180,0,1,1,1
220000,4200,2002,110,1,0,1,0
311000,4000,2002,121,1,0,1,1
130000,14900,2008,170,1,1,0,1
205000,17599,2011,135,0,0,1,0
312000,3570,2001,87,0,1,1,0
270000,3000,1997,75,0,1,1,0
250000,2650,1990,141,0,1,1,0
34000,56450,2014,140,0,1,1,1
249000,6990,2004,105,0,1,0,0
168000,12900,2007,170,0,1,1,1
125000,2650,2000,77,0,0,1,0
180000,1350,1987,66,0,0,0,0
1,21500,2010,135,0,1,1,1
192000,25000,2010,150,0,0,1,1
94700,30500,2011,135,0,1,1,1
195000,10300,2006,120,0,1,1,0
190000,1900,1991,110,0,0,1,0
245000,5500,2002,100,1,1,1,0
210000,10800,2006,110,0,1,1,0
120000,4600,2001,110,0,1,1,0
152927,600,1987,66,0,1,1,0
259000,3700,2001,100,0,0,1,0
201274,4199,2001,110,0,1,1,0
350000,470,1985,66,0,1,0,0
221,12400,2008,130,0,1,1,0
150000,2500,2001,100,1,1,1,0
395000,2600,1994,210,0,0,1,1
157000,1700,1984,55,0,1,0,0
180000,1450,1991,141,0,1,1,1
216000,2850,2001,100,0,1,1,0
280000,9500,2003,160,0,1,1,0
84000,37000,2009,173,0,1,1,1
254000,2999,1999,135,1,1,1,1
204000,4500,2003,85,0,1,0,0
200000,350,1986,75,1,1,0,0
175000,9700,2009,105,0,1,1,1
195000,10600,2005,110,0,1,1,0
400000,1000,1992,88,1,1,1,0
221032,7300,2006,110,0,1,1,0
286300,1450,1994,74,1,1,0,0
220000,3650,2000,110,1,0,1,0
240057,3500,2002,85,0,1,1,0
99500,8500,2009,90,0,1,1,0
250000,2900,2001,110,1,1,1,1
300000,1200,1992,83,1,1,1,0
200000,3600,2001,100,0,1,1,0
210000,4150,2002,85,1,1,1,0
183135,1900,1993,107,0,1,1,0
260000,1400,1990,85,0,1,1,0
295000,1700,1992,73,0,1,1,0
296000,1520,1994,85,1,1,1,0
276000,1599,1992,85,0,1,1,1
246,7500,2003,110,1,1,0,0
146000,7500,2007,105,1,1,1,0
5500,49990,2014,135,1,1,0,1
195458,3500,2001,100,0,1,1,0
138589,4500,2002,85,1,0,1,0
175000,45000,2010,225,0,1,1,1
220000,9500,2003,135,0,1,1,1
179028,14900,2008,145,1,1,1,0
180000,550,1996,66,0,1,0,0
207000,3299,2001,100,0,1,1,0
200224,21000,2007,170,0,0,1,1
176271,9900,2004,160,0,1,1,1
216000,14999,2007,242,0,1,1,1
124000,21800,2011,135,0,0,1,1
197548,18500,2007,170,0,1,1,1
25219,42700,2013,135,1,1,1,1
169500,8400,2005,120,0,1,1,1
232000,19900,2008,170,1,0,1,1
201000,45000,2004,115,0,1,1,1
184500,4800,2002,110,0,1,1,0
290000,5599,2001,100,0,1,1,0
196000,6950,2005,120,0,1,1,0
170000,7600,2005,120,0,1,1,0
240234,2400,2002,59,1,0,0,0
195000,3799,2003,85,0,1,1,0
176400,3850,2002,87,0,1,0,0
156000,8950,2005,120,0,1,1,1
150000,2400,1998,110,0,1,1,0
210000,3100,2000,110,0,0,1,0
300000,720,1988,63,0,1,1,0
160000,3999,2002,87,0,1,1,0
2200,600,1989,180,0,1,1,0
153500,4290,2002,85,0,1,1,0
191000,3800,2000,100,0,1,1,0
129,3650,2001,87,0,0,1,0
185000,13300,2010,100,0,1,1,0
342546,2600,1999,130,0,1,1,0
184000,5900,2003,110,1,1,1,0
250000,250,1988,55,0,1,1,0
318200,3800,1998,210,0,0,1,0
307000,2000,1997,105,1,1,1,0
233,1200,1990,86,0,1,1,0
208,8450,2003,135,1,0,1,1
385000,1600,1994,110,0,0,1,0
215000,3000,2000,100,0,0,1,0
2,1400,1992,73,0,1,1,0
232000,2900,1996,115,0,1,1,0
279045,1150,1990,83,0,1,1,0
212000,3750,2001,87,0,1,1,0
268000,5500,2001,120,0,1,1,1
189000,2100,2000,77,0,1,0,0
280000,3299,2000,100,0,1,1,0
187000,3800,2001,100,0,1,1,0
151000,2700,2001,85,0,1,0,0
115000,13300,2009,100,0,1,1,0
300000,600,1990,95,0,1,1,0
250000,4000,2001,100,0,1,1,1
236000,4000,2001,142,0,0,1,1
400000,1000,1992,98,0,1,1,0
239000,8699,2005,120,0,1,1,0
220000,8600,2007,90,0,1,1,0
185000,13200,2007,120,1,1,1,0
235000,3499,2001,87,0,1,1,0
260000,2700,1997,104,0,1,1,1
250000,1650,1990,95,0,1,1,0
300000,950,1992,103,0,1,0,0
215000,1800,1996,74,1,1,1,0
230000,8900,2002,136,0,1,1,1
153000,27000,2010,180,0,0,1,1
250000,6500,2004,105,0,1,0,0
230000,11000,2006,120,0,1,1,1
22000,1600,1992,85,0,1,1,0
270000,8000,2005,160,0,1,1,1
210000,4500,2003,110,0,1,1,0
265000,4700,1999,110,0,1,0,0
245000,4300,2001,100,0,1,1,0
111124,350,1986,55,0,1,1,0
120542,8800,2003,255,0,1,1,1
219000,5700,2002,110,0,1,1,0
198560,13500,2008,120,0,1,1,0
177660,4550,2002,85,0,1,1,0
190000,12500,2009,105,0,1,1,0
240000,800,1987,73,0,1,1,0
291433,3500,2000,100,0,1,1,0
139000,27200,2010,190,0,0,1,1
295000,3400,2001,100,0,1,1,0
225000,4900,2003,85,0,1,1,0
208500,12200,2006,120,0,1,1,0
208000,4800,2002,100,0,1,1,0
123456,999,1989,77,0,1,1,0
290000,3550,2000,100,0,1,1,0
285000,650,1985,75,0,1,1,0
217000,3450,2002,110,1,1,1,0
236000,4950,2003,110,0,1,1,0
300000,1150,1997,125,0,1,1,0
333555,4500,2002,147,0,1,1,1
170000,1300,1991,85,0,0,1,0
99000,6000,1991,143,0,0,1,0
168250,9900,2006,170,0,1,1,1
115000,33900,2011,135,0,1,1,1
185000,2990,2001,100,0,1,1,0
180000,3000,2000,100,0,0,1,0
127000,32000,2011,135,0,0,1,1
179000,4850,2002,110,0,0,1,0
220000,4800,2002,88,0,1,1,0
157000,3950,2002,105,0,1,0,0
103000,4200,2000,87,0,1,0,0
171355,15400,2009,120,0,1,1,0
36122,67000,2013,280,0,1,1,1
144000,8800,2006,120,1,1,1,0
209000,10200,2005,130,0,1,1,0
200000,1900,1998,105,0,1,1,0
130130,28500,2011,150,1,0,1,1
182890,12500,2011,105,0,1,1,0
189000,4199,2002,110,0,1,1,0
183473,13590,2008,120,0,1,1,0
180000,4200,2002,110,0,1,1,0
187000,4500,2004,85,0,1,1,1
90000,7500,2008,90,0,1,1,0
69000,44990,2011,225,0,1,1,1
149000,20990,2010,180,0,1,1,1
132000,29900,2013,135,0,1,1,1
163000,15500,2011,105,0,1,1,1
5985,25900,2014,100,0,0,1,0
78156,46000,2012,190,0,0,1,1
130000,9999,2006,110,0,0,1,0
167000,9299,2005,110,0,1,1,0
162000,8999,2004,110,0,1,1,0
190000,8500,2004,150,0,1,1,1
136000,6450,2004,90,0,1,1,0
154099,14350,2011,130,1,1,1,0
167893,5300,2003,110,0,1,1,0
177000,4600,2002,120,0,1,1,1
276550,5000,2003,142,0,1,1,1
148000,3950,2001,100,1,1,1,0
65000,41500,2013,190,0,1,1,1
111111,1100,1990,90,0,1,1,0
330000,7700,2005,155,0,1,1,1
220000,3350,2000,136,0,1,1,0
180196,1750,1991,95,0,1,1,0
171000,16500,2007,210,0,0,0,1
210123,7000,2003,169,0,1,1,1
127500,8600,2006,120,0,1,1,0
228909,720,1987,66,0,1,0,0
170000,9200,2005,120,1,1,1,0
199000,4200,2000,125,1,1,0,0
275000,6999,2004,160,0,1,1,1
198900,2999,2002,110,0,1,1,0
199000,17499,2010,120,0,1,1,1
258300,1700,1994,75,0,1,1,0
255000,5100,2002,110,0,1,1,0
192000,9400,2006,130,1,1,1,0
200000,9300,2004,130,1,1,1,0
140000,8900,2006,145,0,1,1,0
330000,900,1987,95,1,1,1,0
263000,850,1980,66,0,1,1,1
204235,3500,2002,110,0,1,1,0
61233,30000,2008,300,0,1,1,1
100000,8000,1995,118,0,0,1,0
360000,1890,1997,105,0,1,1,0
225000,8700,2004,132,0,1,1,0
303000,2500,1999,105,1,0,1,0
85000,14000,2006,110,1,1,0,0
200000,4750,2000,110,0,1,1,0
312691,1200,1994,105,1,0,1,0
191000,20800,2008,173,0,1,1,1
260000,2200,1993,110,0,0,1,0
295000,1500,1994,74,0,1,0,0
250000,1900,1999,77,0,0,0,0
11111,900,1992,95,0,0,1,0
89500,39900,2009,210,0,1,1,1
220000,11000,2003,210,0,1,1,1
198000,1250,1991,95,0,1,1,0
176000,4600,2004,110,0,1,1,0
235777,940,1991,85,0,1,1,0
280300,4000,2002,100,0,1,1,0
122000,46990,2009,210,0,0,1,1
230000,1400,1992,110,0,0,1,0
171500,4250,2003,85,1,1,1,0
202000,28900,2009,203,0,0,1,1
139400,18500,2008,130,0,1,0,0
230000,4999,2003,110,0,1,1,0
29200,16490,2013,70,1,1,1,0
181332,4800,2003,85,0,1,1,0
305500,4300,2000,100,1,1,1,0
280000,1550,1991,75,0,1,0,0
254000,1350,1993,83,0,1,0,0
300000,1200,1993,125,0,1,1,0
222000,2850,1998,125,0,1,1,1
180400,9999,2007,110,1,1,1,0
120000,47900,2012,225,0,1,1,1
150000,8900,2005,110,0,1,1,0
172000,8500,2007,120,0,0,1,0
188900,6400,2005,110,1,1,1,0
180000,4990,2004,110,0,1,1,0
165826,3900,2001,100,0,1,1,0
195000,3500,2001,100,0,1,1,0
205000,5200,2003,110,0,1,1,0
248700,3189,2000,100,0,1,1,0
190000,9899,2005,110,0,1,1,0
212000,6780,2005,90,0,1,1,0
8000,21990,2015,80,0,0,1,0
8000,47990,2015,140,0,1,1,1
153000,9900,2006,110,0,1,1,0
199000,9900,2005,130,0,1,1,1
97296,45000,2009,515,0,1,1,0
242851,3300,2001,100,0,1,1,0
104000,49800,2010,210,1,1,1,1
32002,56900,2011,225,0,1,1,1
168000,7690,2007,90,0,0,1,0
195720,4450,2002,110,0,1,1,0
250000,8900,2007,120,0,1,1,0
138000,26900,2011,160,0,1,1,1
221,1500,1993,141,1,1,0,0
157000,6950,2005,120,0,1,1,0
225500,8500,2006,120,0,1,1,0
235000,3350,2002,84,0,1,0,0
280000,3500,1996,125,0,1,1,0
184000,5000,1995,220,0,0,0,1
153572,29500,2011,190,1,1,1,1
300000,1700,1992,110,1,0,1,0
250000,680,1997,67,0,1,1,0
200000,12000,2007,170,0,1,1,1
215000,4650,2001,100,1,1,1,0
248000,2300,1994,103,1,1,0,0
188000,2300,2000,87,1,1,1,0
232000,3800,2002,85,1,1,0,0
350000,1200,1993,83,0,1,1,0
218273,3799,2003,110,0,1,1,0
280000,1000,1996,75,0,1,1,0
278650,1400,1990,85,1,1,1,0
262000,3500,2001,125,0,1,1,0
250000,700,1985,85,0,0,0,0
180000,7199,2003,160,0,0,1,0
240000,2300,1995,110,0,1,1,0
200000,700,1992,95,1,1,1,0
296000,1200,1990,83,0,1,1,0
200000,33000,2009,180,0,1,1,1
202098,7900,2007,120,0,1,1,0
151000,3999,2002,110,0,0,1,0
216000,7900,2004,130,1,1,1,0
199000,4850,2003,85,0,1,1,0
264000,8350,2003,200,1,1,1,1
161540,22799,2011,135,0,1,1,1
330000,1199,1997,75,0,0,0,0
183000,8000,2008,90,0,1,1,0
298000,9700,2006,160,0,1,1,0
241000,4650,2002,85,0,1,1,0
300000,1450,1995,94,0,1,1,0
182000,6999,2006,120,0,1,1,0
166432,12000,2007,110,0,1,1,0
179000,38000,2010,210,1,1,1,1
200500,1800,2000,100,0,1,1,0
193000,7999,2005,170,0,1,1,0
170000,2000,1983,90,0,0,1,0
300,2650,1997,105,0,1,1,0
309000,3000,1984,135,0,1,1,1
249214,9600,2006,110,0,1,1,0
260000,4800,2002,100,0,0,1,0
187300,4499,2002,110,0,1,1,0
244500,1299,1995,110,0,1,1,0
189000,5400,2002,110,0,0,1,1
326000,1500,1991,73,0,1,1,0
250000,3199,1997,110,0,1,1,0
242592,4000,2002,125,0,1,1,0
276655,4000,1998,125,0,1,1,0
215000,1750,1991,76,0,1,1,0
255000,5200,2001,141,0,0,1,0
175000,10499,2006,110,0,1,1,0
330000,1850,2001,142,0,1,1,1
189000,10499,2006,110,0,1,1,1
260000,3680,2001,77,1,1,1,0
188000,4350,2001,102,1,1,1,0
1,500,1988,110,0,1,1,0
150000,19000,2005,245,1,1,0,1
218000,9750,2004,245,0,1,1,0
2500,20000,2014,70,0,1,1,0
178874,3999,2002,110,0,1,1,0
130000,15900,2011,130,0,1,1,0
161130,12600,2007,130,1,1,1,1
168580,2050,1997,125,0,1,1,0
186363,3650,2000,100,1,1,1,0
194000,12999,2008,130,0,1,1,0
182000,4890,2003,110,0,1,1,0
135109,4150,2004,85,0,1,0,1
268000,3799,2001,100,1,1,1,0
184000,5550,2004,110,0,1,1,0
170000,9499,2005,160,0,0,1,0
241000,10300,2008,120,0,1,1,0
165000,5400,2004,110,1,1,1,0
178000,9950,2006,110,1,1,1,0
163000,17450,2009,125,1,1,1,1
161000,3799,2003,105,0,1,1,0
193000,12900,2007,120,0,1,1,1
240000,3490,2002,110,0,1,1,0
172000,9700,2004,129,0,1,1,1
215000,26500,2009,210,1,1,1,1
172000,7790,2007,120,0,1,1,1
52000,22999,2007,225,1,1,0,1
323000,500,1990,86,0,0,1,0
170000,9390,2005,130,0,1,1,1
163000,9400,2007,120,0,1,1,0
129398,9500,2004,160,0,1,1,1
176000,9250,2006,110,0,1,1,0
183000,7750,2007,95,1,1,1,0
160000,5300,2003,105,0,1,1,0
22000,9300,2004,160,0,1,1,1
247000,1250,1990,85,0,0,1,0
190000,3999,2003,85,0,1,0,0
191000,8590,2004,130,0,1,1,0
187000,23500,2008,173,1,0,1,1
230000,1400,1991,83,0,1,1,0
184692,4690,2003,110,0,1,1,0
285296,1200,1993,83,0,0,1,0
205000,3400,2002,105,0,1,0,0
225000,2200,1995,160,1,1,1,0
237100,5200,2002,120,1,1,1,0
256654,1600,1989,95,0,1,1,0
174000,9150,2008,120,0,1,1,0
162000,1500,1989,77,0,1,0,0
181000,3500,2000,77,0,1,1,0
136000,3650,2001,77,0,0,1,0
57000,8999,2004,125,0,1,0,0
210000,4100,2000,87,0,1,0,0
166000,8500,2006,120,0,0,1,0
304000,1250,1990,95,1,1,1,0
205380,11000,2006,166,0,0,1,1
220000,10500,2005,120,1,1,1,0
160000,700,1987,75,0,1,0,0
243718,7500,2005,131,1,1,1,0
187000,9500,2004,160,0,0,1,1
163000,12500,2006,110,0,1,1,0
1,550,1991,90,0,1,1,0
240000,5000,2001,100,0,1,1,0
124000,12000,2005,169,1,1,1,0
152000,3990,2001,100,0,1,1,0
141000,3950,2002,63,0,0,1,0
315000,750,1982,66,0,1,0,0
330000,5900,2000,142,0,1,1,0
288000,4600,2003,110,0,0,1,0
246000,4200,2001,100,0,1,1,0
275000,4200,2001,86,0,1,1,0
113000,32999,2011,180,0,1,1,1
160000,2500,2000,125,0,1,0,0
123456,1000,1989,77,0,1,1,0
202000,3650,2001,100,0,1,1,0
170000,3990,2002,141,1,1,1,0
230000,2300,2000,77,0,1,0,0
172000,23000,2012,135,0,1,1,1
192000,8800,2008,105,1,1,1,0
157000,16400,2010,130,1,1,1,0
176000,21000,2010,120,0,1,1,1
200000,2700,2000,120,1,1,1,1
230000,1700,1994,141,0,1,0,0
320000,5150,2003,100,0,1,1,0
167000,7500,2004,110,0,1,1,0
247444,1200,1989,85,0,1,1,0
